"country","igroup","gnipc","Npop1","Npop2","Npop3","Npop4","Npop5","Npop6","Npop7","Npop8","Npop9","Npop10","Npop11","Npop12","Npop13","Npop14","Npop15","Npop16","Npop17","Npop18","Npop19","Npop20","Npop21","NNs1","NNs2","NNs3","NNs4","NNs5","NNs6","NNs7","NNs8","NNs9","NNs10","NNs11","NNs12","NNs13","NNs14","NNs15","NNs16","NNs17","NNs18","NNs19","NNs20","NNs21","NNs22","NNs23","NNs24","NNs25","NNs26","NNs27","NNs28","NNs29","NNs30","NNs31","NNs32","NNs33","NNs34","NNs35","NNs36","NNs37","NNs38","NNs39","NNs40","NNs41","NNs42","NNs43","NNs44","NNs45","CMaa","CMba","CMca","CMda","CMea","CMfa","CMga","CMha","CMia","CMja","CMka","CMla","CMma","CMna","CMoa","CMpa","CMab","CMbb","CMcb","CMdb","CMeb","CMfb","CMgb","CMhb","CMib","CMjb","CMkb","CMlb","CMmb","CMnb","CMob","CMpb","CMac","CMbc","CMcc","CMdc","CMec","CMfc","CMgc","CMhc","CMic","CMjc","CMkc","CMlc","CMmc","CMnc","CMoc","CMpc","CMad","CMbd","CMcd","CMdd","CMed","CMfd","CMgd","CMhd","CMid","CMjd","CMkd","CMld","CMmd","CMnd","CMod","CMpd","CMae","CMbe","CMce","CMde","CMee","CMfe","CMge","CMhe","CMie","CMje","CMke","CMle","CMme","CMne","CMoe","CMpe","CMaf","CMbf","CMcf","CMdf","CMef","CMff","CMgf","CMhf","CMif","CMjf","CMkf","CMlf","CMmf","CMnf","CMof","CMpf","CMag","CMbg","CMcg","CMdg","CMeg","CMfg","CMgg","CMhg","CMig","CMjg","CMkg","CMlg","CMmg","CMng","CMog","CMpg","CMah","CMbh","CMch","CMdh","CMeh","CMfh","CMgh","CMhh","CMih","CMjh","CMkh","CMlh","CMmh","CMnh","CMoh","CMph","CMai","CMbi","CMci","CMdi","CMei","CMfi","CMgi","CMhi","CMii","CMji","CMki","CMli","CMmi","CMni","CMoi","CMpi","CMaj","CMbj","CMcj","CMdj","CMej","CMfj","CMgj","CMhj","CMij","CMjj","CMkj","CMlj","CMmj","CMnj","CMoj","CMpj","CMak","CMbk","CMck","CMdk","CMek","CMfk","CMgk","CMhk","CMik","CMjk","CMkk","CMlk","CMmk","CMnk","CMok","CMpk","CMal","CMbl","CMcl","CMdl","CMel","CMfl","CMgl","CMhl","CMil","CMjl","CMkl","CMll","CMml","CMnl","CMol","CMpl","CMam","CMbm","CMcm","CMdm","CMem","CMfm","CMgm","CMhm","CMim","CMjm","CMkm","CMlm","CMmm","CMnm","CMom","CMpm","CMan","CMbn","CMcn","CMdn","CMen","CMfn","CMgn","CMhn","CMin","CMjn","CMkn","CMln","CMmn","CMnn","CMon","CMpn","CMao","CMbo","CMco","CMdo","CMeo","CMfo","CMgo","CMho","CMio","CMjo","CMko","CMlo","CMmo","CMno","CMoo","CMpo","CMap","CMbp","CMcp","CMdp","CMep","CMfp","CMgp","CMhp","CMip","CMjp","CMkp","CMlp","CMmp","CMnp","CMop","CMpp","comm","travelA3","schoolA1","schoolA2","workp","obj1","obj2","obj3","obj4","obj5","obj6","obj7","obj8","obj9","obj10","obj11","obj12","obj13","obj14","obj15","obj16","obj17","obj18","obj19","obj20","obj21","obj22","obj23","obj24","obj25","obj26","obj27","obj28","obj29","obj30","obj31","obj32","obj33","obj34","obj35","obj36","obj37","obj38","obj39","obj40","obj41","obj42","obj43","obj44","obj45","wfhl1","wfhl2","wfhl3","wfhl4","wfhl5","wfhl6","wfhl7","wfhl8","wfhl9","wfhl10","wfhl11","wfhl12","wfhl13","wfhl14","wfhl15","wfhl16","wfhl17","wfhl18","wfhl19","wfhl20","wfhl21","wfhl22","wfhl23","wfhl24","wfhl25","wfhl26","wfhl27","wfhl28","wfhl29","wfhl30","wfhl31","wfhl32","wfhl33","wfhl34","wfhl35","wfhl36","wfhl37","wfhl38","wfhl39","wfhl40","wfhl41","wfhl42","wfhl43","wfhl44","wfhl45","wfhu1","wfhu2","wfhu3","wfhu4","wfhu5","wfhu6","wfhu7","wfhu8","wfhu9","wfhu10","wfhu11","wfhu12","wfhu13","wfhu14","wfhu15","wfhu16","wfhu17","wfhu18","wfhu19","wfhu20","wfhu21","wfhu22","wfhu23","wfhu24","wfhu25","wfhu26","wfhu27","wfhu28","wfhu29","wfhu30","wfhu31","wfhu32","wfhu33","wfhu34","wfhu35","wfhu36","wfhu37","wfhu38","wfhu39","wfhu40","wfhu41","wfhu42","wfhu43","wfhu44","wfhu45","t_vax","arate","puptake","Hmax","t_tit","trate","Tres","sdl","sdb","vly","la1","la2","la3","la4","la5","la6","la7","la8","la9","la10","la11","la12","la13","la14","la15","la16","la17","la18"
"Burundi","LIC",270,2053840,1818607,1508360,1216932,1042770,986811,875169,664378,446705,300927,259788,232186,201291,138340,70370,41759,21698.6666666667,8876.72727272727,1972.60606060606,0,0,3704185,6620,0,14408,0,14314,14392,22023,0,0,0,0,0,18144,0,2892,0,0,0,0,0,2437,1552,1407,56553,141498,40902,0,0,7025,1063,27084,1664,775,2166,5847,0,3634,4362,18396,74225,12718,5157,24473,69497,1.00634921,0.985043811715959,0.930588945177676,0.92558714974485,1.11066039686206,1.28709848913222,1.39102130540822,1.20362449268043,1.14440751060997,1.12821440932248,1.25798058103869,1.40352859571606,1.32347843592962,1.24737416972242,1.38413960989555,0.945916254695789,0.872223528265748,2.86309524,2.8806407289095,1.24385071474399,0.764103921486891,0.852793063615834,1.07411999665707,1.12850490602759,1.20047491234913,1.1445019825733,1.10132334638417,1.22391766272053,1.32103556605482,1.43463707392027,1.67352482250099,1.29774701566501,0.683433539783138,2.38921506947787,3.76595745,2.20749353882406,0.986649467405132,0.739802245880275,0.984944538898453,1.36446235638811,1.46775042431325,1.25227284792275,1.15380647671424,1.25580973794174,1.32010759243362,1.64238099738037,2.17557022103951,1.71966483096525,0.548424717267801,0.832330315452891,1.78098698400133,2.5483871,1.55364770259818,0.877811947946917,0.998855199870579,1.39611180682146,1.46976346036413,1.25717987554791,1.25893494018661,1.34838140087253,1.31730746164665,1.75795406824216,2.42734912563109,1.68166135086096,0.563901444141632,0.438129098925103,0.682097420460666,1.33129641988073,1.36263736,1.01880176931051,0.952903443521354,1.08824678100819,1.09112006267324,1.08897845049258,1.12232219269862,1.14102024748426,1.16785428086673,1.45363703329117,2.01518315461987,1.34433406900157,0.61841377476291,0.462741854562203,0.48399917397661,0.711818315374602,0.964128995631894,1.13114754,1.06686204751495,1.0112418769521,0.931174243310193,0.941744302432185,0.951379277683496,1.04553602035034,1.07257046876872,1.2216632154198,1.46472099202011,1.05477043980157,0.592732990317069,0.516899210964419,0.571476920074266,0.718336855646441,0.799746400225496,0.946163542219954,1.11864407,1.23237083659329,1.08085240011727,0.972513135183483,0.960507933141138,1.07474006040926,1.13885928473069,1.14917414897484,1.35415311488575,0.89886579956498,0.389349527323472,0.41226819893292,0.600996294924567,0.762200328360525,0.693352532075779,0.680826273446161,0.935545102345004,1.22077922,1.15815457444411,0.96333307821892,0.935102037055753,0.990402436618401,0.981321313026837,1.03765772776782,1.17094434762441,0.759547468801257,0.248905736097761,0.294873024089823,0.434678361460692,0.53951304309687,0.467417347637974,0.421519612527505,0.55169021228401,0.778703447701542,0.8627451,0.819003078959582,0.712759365945964,0.691042087685498,0.681502246935332,0.770922261448786,0.904426137299275,0.554868515358849,0.165305076127734,0.189382064464634,0.249836054593632,0.310879628778769,0.314262031101182,0.287183956905638,0.334398796382596,0.436337345952432,0.551729081926708,0.54901961,0.497929291286087,0.463234588079988,0.480598048647182,0.553634119923702,0.68860125792106,0.42998809153357,0.159120602961711,0.157324034005395,0.198722504556366,0.268754696434312,0.27960704450338,0.250460239894813,0.285120285264755,0.365647700559982,0.414515911306947,0.429858586051202,0.41666667,0.44061078464649,0.484645100980744,0.548550509610669,0.687051805845815,0.506187658304736,0.158668489524466,0.156260559008312,0.193310244115291,0.257266046042827,0.254062666918285,0.246003364799404,0.285133037923173,0.34612461602985,0.359186259771762,0.357417533381651,0.3937966943967,0.48275862,0.54522100027264,0.582974280279673,0.729464222697314,0.618460786210249,0.129710346398312,0.146217720555755,0.176168671529711,0.217893963066396,0.225436631328045,0.218784328740686,0.261940407261598,0.297317413310623,0.307093649696914,0.321473519525466,0.375516563588445,0.47267311709526,0.56666667,0.606909592862404,0.795840871815689,0.674315881288708,0.0840190777467573,0.109131710592849,0.150631803533374,0.199843019824131,0.192848036657652,0.171263685975506,0.181652631399398,0.216066110044884,0.238746791839861,0.254512702915475,0.292109248693319,0.34734506789337,0.417106940084678,0.47058824,0.623735148863152,0.644042094789051,0.0474242902798417,0.064756124747895,0.101497571173029,0.140363272533437,0.135992058258868,0.104450007355466,0.10888383237353,0.124024807778599,0.142475385952138,0.161025333452648,0.186104960881065,0.221083085764043,0.278220696154672,0.31727802823117,0.45454545,0.45978927086358,0.0342228212215557,0.0530250282183121,0.0847166025315807,0.102683806489126,0.0957962270350125,0.0794243548869388,0.0763189977801716,0.0849511780405357,0.0922994252823899,0.10617566757913,0.144784540955125,0.197927375642481,0.248925139181185,0.345936359241651,0.485513163991189,0.4,4.636348047,4.242028781,0.22948,5.253672954,7.600776715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.9996842,0.57964431,0.0012,11.85,397,30.29421158,398,,,0.004977701,65.55,62.7,58.42,53.97,49.345,44.815,40.31,35.865,31.53,27.4,23.465,19.81,16.425,13.405,10.655,8.32,6.285,4.685
"Comoros","LMIC",1450,123508,114130,101676,89592,79580,71265,63671,53706,42657,34379,28128,22764,17534,12122,7145,4514,2149.33333333333,1074.66666666667,0,0,0,65755,8176,187,149,0,2406,10861,1360,0,0,0,163,0,0,990,535,0,193,0,0,0,1047,746,673,16748,26712,8650,602,535,519,0,2073,1095,1779,277,868,0,1458,5781,10763,14365,3700,673,561,2718,1.00634921,0.960747356154648,0.865751027932059,0.812502532260916,0.975536922844936,1.16305393759945,1.25977074571171,1.02031577695602,0.898395224014464,0.782368973055208,0.8864012866688,1.03519495314883,1.0410267031744,0.965101543248639,0.940459485491253,0.663830200351512,0.887797517229086,2.86309524,2.76964513911759,1.13712114320575,0.698543730491958,0.798586905091209,1.00728605962785,1.00118967389547,0.998883186398833,0.855660499800314,0.833438727234784,0.962079687250923,1.09722413597696,1.17313194864049,1.21441079386284,0.975648730943396,0.712715787770995,2.46741819999054,3.76595745,2.10996880687986,0.937725644881126,0.718762558844875,0.956319225892793,1.26337841516143,1.28143333217877,0.994750122872975,0.927099703828925,1.04515797220348,1.15624635639957,1.42003837528131,1.68673104840238,1.37503682253425,0.589384710871522,0.892639599247262,1.85920301099552,2.5483871,1.53159346071123,0.884708859740897,1.0033065979976,1.34341776268182,1.33218138867431,1.04345399994604,1.05865438229522,1.17595374696626,1.21013440915421,1.59956250011879,1.99536157511686,1.41310173571853,0.628568419211711,0.487077105691317,0.73394121345883,1.36043628452764,1.36263736,1.04784389597839,0.974831289480454,1.05650986660373,0.98004045966172,0.880463393769743,0.925163683188993,0.986579914343701,1.07782391781282,1.33022471331793,1.64882790349545,1.1143024091755,0.671090446473305,0.498653253231622,0.503782738857547,0.703732218160494,0.938358824414426,1.13114754,1.06319155396876,0.955259734249804,0.816637743265349,0.742711696199133,0.763516734485922,0.877924735394702,0.958879255620223,1.08080006923651,1.15592555278866,0.848380651533988,0.649438604383603,0.561946120236266,0.598861102244581,0.713027216728112,0.779950779498743,0.949897838107697,1.11864407,1.16440343005335,0.942621285676091,0.758502720699555,0.763910382215941,0.897571087621464,1.01683392604939,1.01567475416928,1.06435344197901,0.717963098277979,0.443672305576967,0.471128473024008,0.667325634020418,0.805312911449571,0.713004761194019,0.719893065145864,0.982165359652668,1.22077922,1.07186757984704,0.806814405254516,0.799020008054607,0.887828657062467,0.938803289406296,0.986354599950503,1.00033766182085,0.654105152796588,0.310286338300232,0.373340577255892,0.537610661815473,0.634284997507367,0.525327794518598,0.48881381062892,0.631518213677891,0.851350972955256,0.8627451,0.742385703828209,0.663249188678541,0.680184941814049,0.721892203438177,0.81602368888426,0.865327210739678,0.525666774481778,0.217775876256315,0.257747764151713,0.336347953049392,0.400402994286823,0.380365054214752,0.358292084524381,0.409551680277206,0.516468782598685,0.598318637314157,0.54901961,0.512179778736135,0.504207131068354,0.562532872154386,0.65205655204133,0.746097981502449,0.453637884773197,0.201871096539657,0.205405804956278,0.256476065829694,0.332371533900348,0.327004323708721,0.301356889182909,0.337473437372901,0.418479030025695,0.437346113865251,0.419052119499985,0.41666667,0.464349364472852,0.546866526042546,0.621797342733047,0.71668875463191,0.517206323853709,0.190798797757878,0.191893297122404,0.233997955065502,0.29879242673386,0.282212932522242,0.280433293713955,0.320904465747593,0.376317944910625,0.362982160382938,0.333859947399284,0.375798099148891,0.48275862,0.580269632720429,0.621133192193532,0.713529748487054,0.599219450885242,0.147790930251158,0.168568544644002,0.199394386218085,0.236834725534758,0.237478820996859,0.235922105774854,0.280020198510311,0.30650163625014,0.296731085052512,0.286903382307659,0.340897243587528,0.446953423832367,0.56666667,0.60498118792196,0.725309242054584,0.61702274634014,0.0947222925418596,0.124600941745553,0.169299590711279,0.216424419886151,0.202626086640362,0.183841414990318,0.193369184872862,0.22263044093025,0.231892518382798,0.229914468828209,0.267968834919298,0.330758063423388,0.418249227785445,0.47058824,0.573590521504549,0.594925735644869,0.054406054861507,0.0760270316494349,0.118530364499341,0.159130931938231,0.148038142378424,0.11589262716165,0.119439074978248,0.13308406125405,0.144941344228028,0.155061813253294,0.182051377696423,0.223957566901248,0.295559172720429,0.338088127054117,0.45454545,0.455254940235203,0.0415901649311785,0.0661488642779287,0.10464647441648,0.122048634152491,0.108349736644886,0.0921177223261068,0.0872547699027029,0.0942439517435668,0.0953562018177556,0.102104481002211,0.142283224330916,0.203688284613864,0.272300787679936,0.379766980895892,0.493038870194542,0.4,4.401939953,4.233077488,0.55318,5.854730702,2.792339005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.024155765,0.021436078,0.021436078,0.030460494,0.022202535,0.016886784,0.016886784,0.016886784,0.016886784,0.016886784,0.005241578,0.08819203,0.08819203,0.08819203,0.054047597,0.054047597,0.076373754,0.025194191,0.051896572,0.051896572,0.021609149,0.015873082,0.025663955,0.025663955,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.029570414,0.032512621,0.032512621,0.04227877,0.036592152,0.025391986,0.025391986,0.025391986,0.025391986,0.025391986,0.010235913,0.100628417,0.100628417,0.100628417,0.070662412,0.070662412,0.089156283,0.037408058,0.092766049,0.092766049,0.029001753,0.023117339,0.057311221,0.057311221,496.6683803,144.8186863,0.339,32.4,148,1.079769422,,,,0.01981404,69.93,67.065,62.44,57.605,52.87,48.22,43.6,39.025,34.51,30.125,25.875,21.865,18.095,14.72,11.655,9.045,6.795,5.01
"Djibouti","LMIC",3320,99162,97948,88543,90777,90208,87120,86291,76125,66787,54135,42400,35677,26328,18006,13937,8393,4110,2055,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00634921,0.924813824125761,0.823917473713732,0.707819053928914,0.829044405543743,0.951144523021694,1.00481246835035,0.789442921897931,0.694544719086574,0.593982237422278,0.669452153219576,0.750212130464305,0.748018328808113,0.681373756747751,0.561258268324962,0.442828833474378,0.913491704942115,2.86309524,2.74794235797432,1.04280189012134,0.624839545341655,0.691443712715794,0.853396785250548,0.826835420824499,0.824255789644616,0.695476703893877,0.674370895404717,0.751395551343443,0.850095985672288,0.894484739102521,0.798304888945971,0.709981014808353,0.73568629994388,2.48408400582064,3.76595745,1.9612682056224,0.851919894978882,0.633933337843664,0.827267643206128,1.06769836161195,1.08296702268158,0.829085044788953,0.769177525983609,0.839185198505199,0.920727367346931,1.11330810693685,1.15222981621045,1.0352926963958,0.647966864913021,0.966455947845234,2.01075233391443,2.5483871,1.46763650964305,0.822792661986743,0.90806441921701,1.19009198847547,1.16877111794631,0.905351375009975,0.919157348648349,0.992197973292037,1.01987312827484,1.3348613335863,1.44783856095071,1.1141125768574,0.754184442985115,0.575463773698085,0.867939756799013,1.4584372061412,1.36263736,1.00850532848669,0.89799921076694,0.949201849767488,0.858033357912917,0.762932896093655,0.808394347226415,0.836456720858116,0.921793227054087,1.13294997332,1.18444953408445,0.86347626804094,0.835639769726811,0.61500567905215,0.623745212980586,0.789646019501471,0.973982176943952,1.13114754,1.01467736606303,0.890742761021675,0.738738154937263,0.666219239634248,0.692395275150943,0.774812820782997,0.856401704703737,0.963932377967344,0.87198802629045,0.684838137193983,0.874390116238277,0.751832217054509,0.806226942840202,0.863189869665829,0.8590064062643,1.0050220913102,1.11864407,1.13757127804847,0.883186965523755,0.706219421383024,0.723271249840802,0.82862975165667,0.956586887329839,0.958459344933911,0.840780602168329,0.60068956717784,0.606042056730199,0.642614922308419,0.917955544511819,0.998003377757527,0.80101532916759,0.778326362290806,1.00355325052949,1.22077922,1.02680798282675,0.769001504595456,0.775093378679245,0.8417613368013,0.908106637789426,0.958403276957681,0.818217886808137,0.563894120129482,0.467785625074474,0.562028539868042,0.81686997892363,0.859895311084085,0.63525933259722,0.56632352104907,0.683563846362135,0.900852870266667,0.8627451,0.740161015013762,0.677551816139859,0.679774909362895,0.741539732278373,0.845607164034489,0.743388151675038,0.471528880996016,0.324269664012979,0.384383870679289,0.506900815419062,0.539907649362338,0.45784600401328,0.413978174214876,0.443049546031104,0.546862350755665,0.59994634506371,0.54901961,0.524345893279481,0.505570871615046,0.579329231116112,0.677438393028157,0.646483990696348,0.410061949432271,0.286246458285533,0.291923530497407,0.368330947694397,0.429318787607984,0.379965416841078,0.336978416740129,0.35538701594894,0.431710466417077,0.430146540559241,0.410681922509467,0.41666667,0.454753915137063,0.54810766519447,0.627484998428857,0.608484327786826,0.459888484430554,0.269915070072961,0.273691541279863,0.338136389404809,0.389951717870606,0.330816185150486,0.317297945443928,0.342596836864273,0.394502715442496,0.363129492885442,0.333190209413688,0.382647533734552,0.48275862,0.594023365616264,0.640923911600855,0.625625323252135,0.547531205727092,0.198602555019665,0.228502134916282,0.273775568113911,0.2957932044595,0.269033479091433,0.258807898088154,0.291861486940932,0.314070693723744,0.292321231248971,0.281750808106124,0.340343835123585,0.438362170864843,0.56666667,0.608512089346884,0.627270845618139,0.557851545175848,0.123724973921462,0.164435131011149,0.226401022932417,0.264775363501272,0.226142883331855,0.199225968752066,0.199997902039378,0.226693062790148,0.227978537673574,0.225324756716819,0.266473935889387,0.323471030419738,0.416167907960346,0.47058824,0.4982564549365,0.540064152090946,0.0788836095040943,0.113590632143995,0.181365290858961,0.222286768938938,0.182995667308166,0.139496064306818,0.135795844901786,0.149799706908966,0.155129002199455,0.16643663763434,0.200010520668986,0.244396673772038,0.332052331182771,0.385660347242586,0.45454545,0.461768867587581,0.0650118206341139,0.105524396757259,0.1702200182299,0.17867136933243,0.139350030043233,0.114438402218434,0.101341260606263,0.107838037449524,0.102782239800261,0.11027397912321,0.15790227727217,0.223420110798974,0.308462579560544,0.436646336006887,0.482344204229031,0.4,3.933087441,4.617567143,0.19775,4.061888982,4.621075118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.4032562,44.82033399,0.1607,21,70,39.35002186,78,,,0.037689981,68.275,64.875,60.365,55.655,50.975,46.365,41.83,37.43,33.185,29.125,25.2,21.425,17.795,14.475,11.44,8.845,6.64,4.91
"Eritrea","LIC",600,495070,476700,486693,373932,285247,286989,269281,191483,141245,139597,88101,83849,68421,59906,47223,29859,14889.7826086957,5955.91304347826,1985.30434782609,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00634921,0.9382764170515,0.778585314665682,0.792529665415102,1.03493966954038,1.16019263260158,1.22710524442994,1.08647954939937,0.986499079087578,0.777434696128749,1.01626401492276,1.08675179251625,1.05816726656597,0.848458929301239,0.686851107752472,0.505251882304042,0.903460860097461,2.86309524,2.57884047277598,1.13757831996951,0.748694130689227,0.811957796989588,1.0020832574692,1.07697491798653,1.09991641439715,0.86574291044367,0.956630320992611,1.02446191686102,1.13781808805345,1.07096057666277,0.940956677496982,0.786792709085215,0.765410997536884,2.63290036965966,3.76595745,2.26537201884002,1.06190970089137,0.774391408026719,1.00390723332912,1.43719728077234,1.48071495489727,1.06103477265092,1.1246469885448,1.18400059236186,1.28334273308743,1.39675309708134,1.42046704644845,1.18715914023515,0.598606667436928,0.892336765980365,1.74051217040082,2.5483871,1.63065504467486,0.897881599567492,0.998351084026927,1.43515378176603,1.4528199694174,1.05425137286371,1.20015742606906,1.2451490080128,1.25084426164138,1.47011947335793,1.57550694872308,1.1623127380465,0.596306453465944,0.448002422271261,0.622377055865114,1.24391456074465,1.36263736,0.988400503158466,0.903221677366227,1.05936694735674,1.01651730868604,0.831266796455332,0.993148474126911,0.971999461475987,1.02597537560252,1.10144905325493,1.14143587951083,0.815446289973145,0.672556453506969,0.488825165093864,0.45663655692229,0.689114979135979,0.994436653149534,1.13114754,1.03951935370165,1.01599794922586,0.893472462118093,0.739893114325308,0.871028290506861,0.921656497108612,0.976525194665892,0.958571675403215,0.858743182742202,0.657579743643386,0.667453344628719,0.566062474626736,0.555449007275839,0.71894616737229,0.852666063106203,0.97537818900423,1.11864407,1.27830018411441,1.06524265977107,0.774095740885191,0.904956853497577,0.973102452866045,1.06866939595205,0.92149584845725,0.800568710616861,0.559063222105238,0.420228176939907,0.432604128845846,0.565446486623251,0.73491317029274,0.711140734804257,0.677887777272352,0.908986353121015,1.22077922,1.10840615371326,0.76063185894242,0.854479406041475,0.872388693730038,0.891500234703308,0.816182697597903,0.693476864405798,0.479825289448377,0.281451234018876,0.325902441685599,0.429723837828909,0.548772387975247,0.503346178103048,0.43973294416117,0.558747923096561,0.817601704491939,0.8627451,0.670379063501866,0.684394532227387,0.639090906286658,0.652223925319858,0.635392401707258,0.556975378007856,0.359920641971911,0.21921657801015,0.253524466266425,0.30433408978093,0.393575112313616,0.40681357204379,0.359898320425069,0.401296204115218,0.55452403405412,0.662557302047294,0.54901961,0.592999777870569,0.533787725720402,0.57653006976133,0.576719529366591,0.546785116041865,0.34573802298624,0.180850942247985,0.17679900967017,0.203583212287386,0.282765501198373,0.306742485351485,0.267391654111987,0.29607586034659,0.393144509704047,0.426888333631385,0.374247823593451,0.41666667,0.426750931435736,0.484054188425703,0.481142233557407,0.466148769482561,0.361490434100968,0.184060942999364,0.180197414027439,0.203983344056623,0.279207179842498,0.285721437369368,0.269278528536146,0.303005661633628,0.382012604672843,0.379391365366774,0.320619834336913,0.406154741148852,0.48275862,0.562649795337908,0.529676905220929,0.515517292534252,0.457100349147371,0.146243687853657,0.163311624507458,0.180416798968908,0.228875879105733,0.246096404779367,0.232813210068104,0.271535788787308,0.318552234708225,0.315946144602004,0.282576014550026,0.375926171397317,0.459123682414996,0.56666667,0.536619462228074,0.550884431729242,0.491894604224426,0.102667866400145,0.134585618429956,0.171923350107265,0.235521370652899,0.231320248711783,0.200091971422964,0.205001950741716,0.255345073360559,0.269487891370845,0.247490706291933,0.327162082649346,0.378428182615952,0.469837118782757,0.47058824,0.493903412170976,0.523442435569937,0.0655163307439251,0.0932133358117055,0.137825519032398,0.198967097332002,0.188966147016936,0.141303078928583,0.140393329724191,0.17102331782892,0.186215783041276,0.184966965872082,0.249860311929206,0.290334686225775,0.380210980832639,0.389336641287183,0.45454545,0.450055152505219,0.0537736515615974,0.0869647741592196,0.128523350652239,0.163779131413385,0.150626877824079,0.120728936274805,0.109391457892406,0.132032579921116,0.134264707603809,0.130496618345272,0.21619426536339,0.287237980137807,0.378800758489133,0.460390978035255,0.502157973561612,0.4,4.530827321,3.990907458,0.54392,3.949183343,6.767535379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,167,1.044360014,76,,,0.010741508,65.14,61.84,57.06,52.27,47.62,43.09,38.615,34.215,29.975,25.97,22.195,18.695,15.475,12.595,9.995,7.745,5.835,4.255
